filename,species,split
Red-billed Blue Magpie_train_XC319538 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC324554 3.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC324554 4.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC324554 5.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC324961 original.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC329097 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC329097 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC348712 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC348712 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC350872 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC350872 2.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC350872 3.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC356750 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC365198 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC365198 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC365198 3.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC365198 4.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC365198 5.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC396236 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC396236 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC396236 2.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC396236 3.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC404161 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC404161 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC407607 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC407607 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC419782 original.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC441869 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC446406 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC446406 2.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC446406 3.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC446406 4.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC446406 5.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC446406 6.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC473123 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC473124 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC473124 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC473124 2.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC473125 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC500792 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC500792 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC500792 2.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC500792 3.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC500792 4.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC547728 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC547728 3.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC547728 4.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC547729 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC547729 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC547758 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC547758 2.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC547758 3.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC547758 4.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC547758 5.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC547758 6.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC547758 8.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC547758 9.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC56214 -1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC571887 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC571887 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC575073 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC604006 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC604006 2.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC617862 original.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC627696 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC632919 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC684753 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC684753 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC684753 2.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC694493 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC694493 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC694493 3.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC694493 4.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC694493 5.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC694493 6.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC694493 7.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC694493 8.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC694503 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC694503 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC694503 2.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC709110 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC709110 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC709110 2.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC709110 3.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC709111 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC709112 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC709115 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC709115 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC709118 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC709118 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC709118 2.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC709118 3.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC709118 4.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC709118 5.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC709118 6.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC720146 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC720146 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC720150 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC720150 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC720150 2.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC720150 3.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC720150 4.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC720150 5.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC720150 6.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC723992 0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC723992 1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC74155 -0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC74155 -1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC97917 -0.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC97917 -1.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_train_XC97917 -2.wav,Red-billed Blue Magpie,train
Red-billed Blue Magpie_val_XC182995 3.wav,Red-billed Blue Magpie,val
Red-billed Blue Magpie_val_XC182995 5.wav,Red-billed Blue Magpie,val
Red-billed Blue Magpie_val_XC183396 1.wav,Red-billed Blue Magpie,val
Red-billed Blue Magpie_val_XC183397 5.wav,Red-billed Blue Magpie,val
Red-billed Blue Magpie_val_XC265914 0.wav,Red-billed Blue Magpie,val
Red-billed Blue Magpie_val_XC265914 2.wav,Red-billed Blue Magpie,val
Red-billed Blue Magpie_val_XC299798 11.wav,Red-billed Blue Magpie,val
Red-billed Blue Magpie_val_XC299798 7.wav,Red-billed Blue Magpie,val
Red-billed Blue Magpie_val_XC299811 2.wav,Red-billed Blue Magpie,val
Red-billed Blue Magpie_val_XC304357 17.wav,Red-billed Blue Magpie,val
Red-billed Blue Magpie_val_XC324554 0.wav,Red-billed Blue Magpie,val
Red-billed Blue Magpie_val_XC324554 2.wav,Red-billed Blue Magpie,val
Red-billed Blue Magpie_val_XC365198 2.wav,Red-billed Blue Magpie,val
Red-billed Blue Magpie_val_XC441869 0.wav,Red-billed Blue Magpie,val
Red-billed Blue Magpie_val_XC446406 7.wav,Red-billed Blue Magpie,val
Red-billed Blue Magpie_val_XC473125 3.wav,Red-billed Blue Magpie,val
Red-billed Blue Magpie_val_XC547728 2.wav,Red-billed Blue Magpie,val
Red-billed Blue Magpie_val_XC547729 2.wav,Red-billed Blue Magpie,val
Red-billed Blue Magpie_val_XC547729 5.wav,Red-billed Blue Magpie,val
Red-billed Blue Magpie_val_XC56214 -0.wav,Red-billed Blue Magpie,val
Red-billed Blue Magpie_val_XC723992 2.wav,Red-billed Blue Magpie,val
Rose-ringed Parakeet_test_XC333404 1.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC348243 27.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC447309 0.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC464292 0.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC471332 0.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC475257 0.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC509463 1.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC516402 0.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC518996 1.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC518996 3.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC518999 0.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC522614 1.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC522975 17.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC522975 23.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC522975 27.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC522975 5.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC523065 1.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC534457 0.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC545568 0.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC563328 1.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC568863 0.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC568868 2.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC612032 original.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC650137 18.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC650137 21.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC669425 original.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC679949 1.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC680457 2.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC680464 2.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC691768 0.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_test_XC691768 1.wav,Rose-ringed Parakeet,test
Rose-ringed Parakeet_train_XC333404 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC333404 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC333404 3.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC334309 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC334309 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC334309 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC334309 3.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC334309 7.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC334309 8.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC334309 9.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC348243 18.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC348243 19.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC348243 25.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC348243 30.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC348243 35.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC354582 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC354582 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC354582 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC354836 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC354836 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC354836 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC354836 3.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC364535 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC364535 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC364537 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC364537 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC364537 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC364537 3.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC364537 4.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC403954 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC403954 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC403954 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC403954 3.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC423100 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC425371 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC430285 original.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC445741 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC445741 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC447309 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC451915 original.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC453140 original.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC453150 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC453152 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC463499 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC464045 4.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC464252 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC464252 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC464252 3.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC464292 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC471332 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC471332 3.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC471332 4.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC473013 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC473013 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC474519 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC474519 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC475255 original.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC475256 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC475256 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC475256 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC475256 3.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC475257 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC481831 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC481831 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC499338 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC499338 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC499338 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC499338 3.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC499338 4.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC499338 5.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC506681 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC506681 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC506681 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC509463 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC509463 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC510543 original.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC511968 3.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC511968 4.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC516402 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC516404 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC516404 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC518996 4.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC518996 9.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522616 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522616 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 10.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 11.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 12.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 13.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 14.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 15.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 18.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 20.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 21.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 22.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 24.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 29.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 3.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 30.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 32.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 33.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 6.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 8.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC522975 9.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC523066 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC528250 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC528250 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC528250 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC534230 original.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC534454 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC534454 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC534457 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC534457 3.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC534457 8.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC534457 9.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC535796 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC545568 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC545568 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC547224 original.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC547514 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC547514 4.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC547606 original.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC559630 original.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC561018 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC561018 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC561018 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC561983 original.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC561984 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC563328 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC564460 original.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC568863 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC568868 3.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC575955 original.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC577644 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC577644 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC577645 original.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC579336 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC579354 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC579355 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC579355 3.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC581310 original.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC584349 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC584349 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC584349 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC584349 3.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC584349 4.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC584349 5.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC584366 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC584366 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC584366 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC584366 3.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC584366 4.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC584366 6.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC592951 original.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC600866 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC600866 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC621040 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC621040 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC621040 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC621040 3.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC621467 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC627332 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC627332 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC630592 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC630592 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC630911 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC630911 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC631830 original.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC632688 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC633421 2.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC633421 3.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC638006 original.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC642479 original.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC643141 1.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC647602 original.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC650114 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC650123 4.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC650123 5.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC650130 0.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC650130 11.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC650130 24.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC650130 26.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC650130 28.wav,Rose-ringed Parakeet,train
Rose-ringed Parakeet_train_XC650130 29.wav,Rose-ringed Parakeet,train
