filename,species,split
Rufous-necked Hornbill_train_XC374334 2.wav,Rufous-necked Hornbill,train
Rufous-necked Hornbill_train_XC380351 0.wav,Rufous-necked Hornbill,train
Rufous-necked Hornbill_train_XC380351 1.wav,Rufous-necked Hornbill,train
Rufous-necked Hornbill_train_XC416705 0.wav,Rufous-necked Hornbill,train
Rufous-necked Hornbill_train_XC416705 1.wav,Rufous-necked Hornbill,train
Rufous-necked Hornbill_train_XC416705 2.wav,Rufous-necked Hornbill,train
Rufous-necked Hornbill_train_XC633480 0.wav,Rufous-necked Hornbill,train
Rufous-necked Hornbill_train_XC633480 1.wav,Rufous-necked Hornbill,train
Rufous-necked Hornbill_train_XC64069 -0.wav,Rufous-necked Hornbill,train
Rufous-necked Hornbill_train_XC64069 -1.wav,Rufous-necked Hornbill,train
Rufous-necked Hornbill_train_XC64070 -1.wav,Rufous-necked Hornbill,train
Rufous-necked Hornbill_train_XC64070 -2.wav,Rufous-necked Hornbill,train
Rufous-necked Hornbill_train_XC682642 0.wav,Rufous-necked Hornbill,train
Rufous-necked Hornbill_train_XC682642 1.wav,Rufous-necked Hornbill,train
Rufous-necked Hornbill_train_XC682642 2.wav,Rufous-necked Hornbill,train
Rufous-necked Hornbill_train_XC79446 -0.wav,Rufous-necked Hornbill,train
Rufous-necked Hornbill_train_XC79917 -0.wav,Rufous-necked Hornbill,train
Rufous-necked Hornbill_train_XC79917 -1.wav,Rufous-necked Hornbill,train
Rustic Bunting_train_XC118257 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC118257 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC132744 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC132744 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC147775 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC147775 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC147775 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC147775 3.wav,Rustic Bunting,train
Rustic Bunting_train_XC25112 -0.wav,Rustic Bunting,train
Rustic Bunting_train_XC25112 -1.wav,Rustic Bunting,train
Rustic Bunting_train_XC25112 -2.wav,Rustic Bunting,train
Rustic Bunting_train_XC25114 -original.wav,Rustic Bunting,train
Rustic Bunting_train_XC268398 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC268398 10.wav,Rustic Bunting,train
Rustic Bunting_train_XC268398 11.wav,Rustic Bunting,train
Rustic Bunting_train_XC268398 12.wav,Rustic Bunting,train
Rustic Bunting_train_XC268398 13.wav,Rustic Bunting,train
Rustic Bunting_train_XC268398 14.wav,Rustic Bunting,train
Rustic Bunting_train_XC268398 19.wav,Rustic Bunting,train
Rustic Bunting_train_XC268398 20.wav,Rustic Bunting,train
Rustic Bunting_train_XC268398 22.wav,Rustic Bunting,train
Rustic Bunting_train_XC268398 23.wav,Rustic Bunting,train
Rustic Bunting_train_XC268398 24.wav,Rustic Bunting,train
Rustic Bunting_train_XC268398 25.wav,Rustic Bunting,train
Rustic Bunting_train_XC268398 27.wav,Rustic Bunting,train
Rustic Bunting_train_XC268398 29.wav,Rustic Bunting,train
Rustic Bunting_train_XC268398 3.wav,Rustic Bunting,train
Rustic Bunting_train_XC268398 5.wav,Rustic Bunting,train
Rustic Bunting_train_XC268398 6.wav,Rustic Bunting,train
Rustic Bunting_train_XC268398 7.wav,Rustic Bunting,train
Rustic Bunting_train_XC309380 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC309380 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC309380 10.wav,Rustic Bunting,train
Rustic Bunting_train_XC309380 11.wav,Rustic Bunting,train
Rustic Bunting_train_XC309380 13.wav,Rustic Bunting,train
Rustic Bunting_train_XC309380 16.wav,Rustic Bunting,train
Rustic Bunting_train_XC309380 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC309380 20.wav,Rustic Bunting,train
Rustic Bunting_train_XC309380 22.wav,Rustic Bunting,train
Rustic Bunting_train_XC309380 23.wav,Rustic Bunting,train
Rustic Bunting_train_XC309380 24.wav,Rustic Bunting,train
Rustic Bunting_train_XC309380 26.wav,Rustic Bunting,train
Rustic Bunting_train_XC309380 27.wav,Rustic Bunting,train
Rustic Bunting_train_XC309380 3.wav,Rustic Bunting,train
Rustic Bunting_train_XC309380 4.wav,Rustic Bunting,train
Rustic Bunting_train_XC309380 6.wav,Rustic Bunting,train
Rustic Bunting_train_XC309380 7.wav,Rustic Bunting,train
Rustic Bunting_train_XC309380 8.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 10.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 12.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 13.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 14.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 15.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 16.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 17.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 18.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 19.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 20.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 21.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 23.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 24.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 25.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 26.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 27.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 29.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 3.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 30.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 31.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 4.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 5.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 6.wav,Rustic Bunting,train
Rustic Bunting_train_XC309381 7.wav,Rustic Bunting,train
Rustic Bunting_train_XC350505 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC350505 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC383559 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC383559 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC383559 3.wav,Rustic Bunting,train
Rustic Bunting_train_XC383560 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC383560 3.wav,Rustic Bunting,train
Rustic Bunting_train_XC383560 4.wav,Rustic Bunting,train
Rustic Bunting_train_XC383561 3.wav,Rustic Bunting,train
Rustic Bunting_train_XC383561 4.wav,Rustic Bunting,train
Rustic Bunting_train_XC390569 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC420688 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC431485 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC443444 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC443444 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC498737 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC499810 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC513484 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC513484 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC513484 3.wav,Rustic Bunting,train
Rustic Bunting_train_XC562283 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC562284 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC562285 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC562337 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC562337 10.wav,Rustic Bunting,train
Rustic Bunting_train_XC562337 11.wav,Rustic Bunting,train
Rustic Bunting_train_XC562337 12.wav,Rustic Bunting,train
Rustic Bunting_train_XC562337 13.wav,Rustic Bunting,train
Rustic Bunting_train_XC562337 15.wav,Rustic Bunting,train
Rustic Bunting_train_XC562337 16.wav,Rustic Bunting,train
Rustic Bunting_train_XC562337 17.wav,Rustic Bunting,train
Rustic Bunting_train_XC562337 19.wav,Rustic Bunting,train
Rustic Bunting_train_XC562337 20.wav,Rustic Bunting,train
Rustic Bunting_train_XC562337 4.wav,Rustic Bunting,train
Rustic Bunting_train_XC562337 7.wav,Rustic Bunting,train
Rustic Bunting_train_XC562337 9.wav,Rustic Bunting,train
Rustic Bunting_train_XC593259 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC593259 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC593259 3.wav,Rustic Bunting,train
Rustic Bunting_train_XC593259 4.wav,Rustic Bunting,train
Rustic Bunting_train_XC601522 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC603060 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC603060 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC603060 3.wav,Rustic Bunting,train
Rustic Bunting_train_XC604587 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC608284 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC608285 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC608286 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC612353 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC622794 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC622794 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC622794 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC622794 3.wav,Rustic Bunting,train
Rustic Bunting_train_XC622794 4.wav,Rustic Bunting,train
Rustic Bunting_train_XC622794 5.wav,Rustic Bunting,train
Rustic Bunting_train_XC622795 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC629362 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC637783 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC637783 3.wav,Rustic Bunting,train
Rustic Bunting_train_XC638563 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC638563 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC638563 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC638565 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC638565 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC638570 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC646715 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC646984 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC649317 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC651863 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC651863 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC651863 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC651863 3.wav,Rustic Bunting,train
Rustic Bunting_train_XC651863 4.wav,Rustic Bunting,train
Rustic Bunting_train_XC651863 5.wav,Rustic Bunting,train
Rustic Bunting_train_XC651863 6.wav,Rustic Bunting,train
Rustic Bunting_train_XC651863 7.wav,Rustic Bunting,train
Rustic Bunting_train_XC651865 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC654091 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC654091 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC654091 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC655533 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC655533 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC655533 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC655533 3.wav,Rustic Bunting,train
Rustic Bunting_train_XC657062 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC663605 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC668164 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC668164 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC668164 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC668164 3.wav,Rustic Bunting,train
Rustic Bunting_train_XC670198 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC670201 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC670675 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC670880 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC670936 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC670936 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC670936 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC671111 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC671111 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC671113 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC671449 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC671450 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC671450 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC671451 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC671451 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC671451 3.wav,Rustic Bunting,train
Rustic Bunting_train_XC671451 4.wav,Rustic Bunting,train
Rustic Bunting_train_XC671452 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC671452 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC671452 4.wav,Rustic Bunting,train
Rustic Bunting_train_XC671453 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC671789 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC672826 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC672826 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC672826 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC674104 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC674104 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC675041 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC675041 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC675269 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC676132 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC676152 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC676152 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC676152 10.wav,Rustic Bunting,train
Rustic Bunting_train_XC676152 11.wav,Rustic Bunting,train
Rustic Bunting_train_XC676152 12.wav,Rustic Bunting,train
Rustic Bunting_train_XC676152 14.wav,Rustic Bunting,train
Rustic Bunting_train_XC676152 19.wav,Rustic Bunting,train
Rustic Bunting_train_XC676152 20.wav,Rustic Bunting,train
Rustic Bunting_train_XC676152 25.wav,Rustic Bunting,train
Rustic Bunting_train_XC676152 3.wav,Rustic Bunting,train
Rustic Bunting_train_XC676152 4.wav,Rustic Bunting,train
Rustic Bunting_train_XC676152 6.wav,Rustic Bunting,train
Rustic Bunting_train_XC676152 7.wav,Rustic Bunting,train
Rustic Bunting_train_XC676152 8.wav,Rustic Bunting,train
Rustic Bunting_train_XC676152 9.wav,Rustic Bunting,train
Rustic Bunting_train_XC676703 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC676804 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC679038 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC679404 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC679404 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC679404 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC679404 3.wav,Rustic Bunting,train
Rustic Bunting_train_XC680953 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC681194 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC684190 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC684190 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC684920 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC688130 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC688130 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC688236 original.wav,Rustic Bunting,train
Rustic Bunting_train_XC710851 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC710851 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC710852 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC710852 3.wav,Rustic Bunting,train
Rustic Bunting_train_XC710858 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC712854 0.wav,Rustic Bunting,train
Rustic Bunting_train_XC712854 1.wav,Rustic Bunting,train
Rustic Bunting_train_XC712854 2.wav,Rustic Bunting,train
Rustic Bunting_train_XC712854 3.wav,Rustic Bunting,train
Rustic Bunting_train_XC712854 4.wav,Rustic Bunting,train
Rustic Bunting_train_XC712854 5.wav,Rustic Bunting,train
Rustic Bunting_train_XC712854 6.wav,Rustic Bunting,train
Rustic Bunting_train_XC720547 5.wav,Rustic Bunting,train
Rustic Bunting_train_XC720547 7.wav,Rustic Bunting,train
Rustic Bunting_train_XC720547 8.wav,Rustic Bunting,train
Rustic Bunting_train_XC720547 9.wav,Rustic Bunting,train
Rustic Bunting_train_XC78142 -original.wav,Rustic Bunting,train
Saker Falcon_train_XC412091 original.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412091 original.wav,Saker Falcon,train
Saker Falcon_train_XC412092 0.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412092 0.wav,Saker Falcon,train
Saker Falcon_train_XC412092 1.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412092 1.wav,Saker Falcon,train
Saker Falcon_train_XC412092 3.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412092 3.wav,Saker Falcon,train
Saker Falcon_train_XC412092 4.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412092 4.wav,Saker Falcon,train
Saker Falcon_train_XC412092 5.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412092 5.wav,Saker Falcon,train
Saker Falcon_train_XC412093 1.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412093 1.wav,Saker Falcon,train
Saker Falcon_train_XC412093 3.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412093 3.wav,Saker Falcon,train
Saker Falcon_train_XC412093 4.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412093 4.wav,Saker Falcon,train
Saker Falcon_train_XC412093 5.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412093 5.wav,Saker Falcon,train
Saker Falcon_train_XC412094 0.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412094 0.wav,Saker Falcon,train
Saker Falcon_train_XC412094 1.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412094 1.wav,Saker Falcon,train
Saker Falcon_train_XC414434 1.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC414434 1.wav,Saker Falcon,train
Saker Falcon_train_XC414434 5.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC414434 5.wav,Saker Falcon,train
Saker Falcon_train_XC414435 original.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC414435 original.wav,Saker Falcon,train
Saker Falcon_train_XC452291 1.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC452291 1.wav,Saker Falcon,train
Saker Falcon_train_XC452291 2.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC452291 2.wav,Saker Falcon,train
Saker Falcon_train_XC452291 30.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC452291 30.wav,Saker Falcon,train
Saker Falcon_train_XC452291 31.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC452291 31.wav,Saker Falcon,train
Saker Falcon_train_XC452291 4.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC452291 4.wav,Saker Falcon,train
Saker Falcon_train_XC452291 7.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC452291 7.wav,Saker Falcon,train
Saker Falcon_train_XC491256 1.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC491256 1.wav,Saker Falcon,train
Sarus Crane_train_XC127335 0.wav,Sarus Crane,train
Sarus Crane_train_XC127335 1.wav,Sarus Crane,train
Sarus Crane_train_XC295719 0.wav,Sarus Crane,train
Sarus Crane_train_XC295719 1.wav,Sarus Crane,train
Sarus Crane_train_XC295719 2.wav,Sarus Crane,train
Sarus Crane_train_XC308599 0.wav,Sarus Crane,train
Sarus Crane_train_XC308599 1.wav,Sarus Crane,train
Sarus Crane_train_XC356426 0.wav,Sarus Crane,train
Sarus Crane_train_XC356426 1.wav,Sarus Crane,train
Sarus Crane_train_XC37593 -0.wav,Sarus Crane,train
Sarus Crane_train_XC37593 -1.wav,Sarus Crane,train
Sarus Crane_train_XC37593 -2.wav,Sarus Crane,train
Sarus Crane_train_XC37593 -4.wav,Sarus Crane,train
Sarus Crane_train_XC438459 0.wav,Sarus Crane,train
Sarus Crane_train_XC438459 1.wav,Sarus Crane,train
Sarus Crane_train_XC438459 3.wav,Sarus Crane,train
Sarus Crane_train_XC438459 4.wav,Sarus Crane,train
Sarus Crane_train_XC439282 0.wav,Sarus Crane,train
Sarus Crane_train_XC439282 1.wav,Sarus Crane,train
Sarus Crane_train_XC439282 2.wav,Sarus Crane,train
Sarus Crane_train_XC439283 0.wav,Sarus Crane,train
Sarus Crane_train_XC439283 1.wav,Sarus Crane,train
Sarus Crane_train_XC439283 2.wav,Sarus Crane,train
Sarus Crane_train_XC439283 3.wav,Sarus Crane,train
Sarus Crane_train_XC439284 3.wav,Sarus Crane,train
Sarus Crane_train_XC454331 1.wav,Sarus Crane,train
Sarus Crane_train_XC460126 0.wav,Sarus Crane,train
Sarus Crane_train_XC460159 0.wav,Sarus Crane,train
Sarus Crane_train_XC472582 0.wav,Sarus Crane,train
Sarus Crane_train_XC472582 1.wav,Sarus Crane,train
Sarus Crane_train_XC472582 3.wav,Sarus Crane,train
Sarus Crane_train_XC510659 14.wav,Sarus Crane,train
Sarus Crane_train_XC510659 15.wav,Sarus Crane,train
Sarus Crane_train_XC510660 3.wav,Sarus Crane,train
Sarus Crane_train_XC510660 4.wav,Sarus Crane,train
Sarus Crane_train_XC510661 0.wav,Sarus Crane,train
Sarus Crane_train_XC510661 3.wav,Sarus Crane,train
Sarus Crane_train_XC510661 5.wav,Sarus Crane,train
Sarus Crane_train_XC510661 6.wav,Sarus Crane,train
Sarus Crane_train_XC510661 7.wav,Sarus Crane,train
Sarus Crane_train_XC510662 1.wav,Sarus Crane,train
Sarus Crane_train_XC510662 2.wav,Sarus Crane,train
Sarus Crane_train_XC510662 3.wav,Sarus Crane,train
Sarus Crane_train_XC510662 4.wav,Sarus Crane,train
Sarus Crane_train_XC510662 5.wav,Sarus Crane,train
Sarus Crane_train_XC510662 6.wav,Sarus Crane,train
Sarus Crane_train_XC510662 7.wav,Sarus Crane,train
Sarus Crane_train_XC529009 0.wav,Sarus Crane,train
Sarus Crane_train_XC529009 1.wav,Sarus Crane,train
Sarus Crane_train_XC592621 0.wav,Sarus Crane,train
Sarus Crane_train_XC592621 1.wav,Sarus Crane,train
Sarus Crane_train_XC604278 1.wav,Sarus Crane,train
Sarus Crane_train_XC604278 2.wav,Sarus Crane,train
Sarus Crane_train_XC604278 3.wav,Sarus Crane,train
Sarus Crane_train_XC604279 original.wav,Sarus Crane,train
Sarus Crane_train_XC604280 original.wav,Sarus Crane,train
Sarus Crane_train_XC617828 1.wav,Sarus Crane,train
Sarus Crane_train_XC630591 0.wav,Sarus Crane,train
Sarus Crane_train_XC630591 1.wav,Sarus Crane,train
Sarus Crane_train_XC641688 0.wav,Sarus Crane,train
Sarus Crane_train_XC641688 1.wav,Sarus Crane,train
Sarus Crane_train_XC652876 0.wav,Sarus Crane,train
Sarus Crane_train_XC652876 1.wav,Sarus Crane,train
Sarus Crane_train_XC652876 3.wav,Sarus Crane,train
Sarus Crane_train_XC652878 original.wav,Sarus Crane,train
Sarus Crane_train_XC80987 -original.wav,Sarus Crane,train
Satyr Tragopan_train_XC21197 -0.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC21197 -1.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC21197 -2.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC342264 1.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC342264 2.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC37594 -1.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC37594 -2.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC380347 1.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC380347 2.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC613294 0.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC613294 1.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC633485 0.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC651720 0.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC651720 1.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC651721 0.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC651721 1.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC651722 0.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC651722 1.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC651722 2.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC651722 3.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC651722 4.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC651722 7.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC651722 8.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC75427 -1.wav,Satyr Tragopan,train
Satyr Tragopan_train_XC75427 -2.wav,Satyr Tragopan,train
Slender-billed Babbler_train_XC100495 0.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC100495 1.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC100495 2.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC100495 5.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC100495 6.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC100495 7.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC201049 0.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC201049 2.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC201049 4.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC201051 original.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC201053 2.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC201053 3.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC362914 1.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC362916 0.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC362916 1.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC426985 1.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC426985 2.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC426985 3.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC426985 4.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC426985 5.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC426985 6.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC426985 7.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC549720 original.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC549721 1.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC663391 0.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC663391 1.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC663391 2.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC663392 1.wav,Slender-billed Babbler,train
Slender-billed Babbler_train_XC663392 2.wav,Slender-billed Babbler,train
Spiny Babbler_train_XC156241 0.wav,Spiny Babbler,train
Spiny Babbler_train_XC156241 2.wav,Spiny Babbler,train
Spiny Babbler_train_XC156241 3.wav,Spiny Babbler,train
Spiny Babbler_train_XC156241 5.wav,Spiny Babbler,train
Spiny Babbler_train_XC315120 0.wav,Spiny Babbler,train
