filename,species,split
Rustic Bunting_train_XC309381 20.mp3,Rustic Bunting,train
Rustic Bunting_train_XC309381 21.mp3,Rustic Bunting,train
Rustic Bunting_train_XC309381 23.mp3,Rustic Bunting,train
Rustic Bunting_train_XC309381 24.mp3,Rustic Bunting,train
Rustic Bunting_train_XC309381 25.mp3,Rustic Bunting,train
Rustic Bunting_train_XC309381 26.mp3,Rustic Bunting,train
Rustic Bunting_train_XC309381 27.mp3,Rustic Bunting,train
Rustic Bunting_train_XC309381 29.mp3,Rustic Bunting,train
Rustic Bunting_train_XC309381 3.mp3,Rustic Bunting,train
Rustic Bunting_train_XC309381 30.mp3,Rustic Bunting,train
Rustic Bunting_train_XC309381 31.mp3,Rustic Bunting,train
Rustic Bunting_train_XC309381 4.mp3,Rustic Bunting,train
Rustic Bunting_train_XC309381 5.mp3,Rustic Bunting,train
Rustic Bunting_train_XC309381 6.mp3,Rustic Bunting,train
Rustic Bunting_train_XC309381 7.mp3,Rustic Bunting,train
Rustic Bunting_train_XC350505 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC350505 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC383559 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC383559 2.mp3,Rustic Bunting,train
Rustic Bunting_train_XC383559 3.mp3,Rustic Bunting,train
Rustic Bunting_train_XC383560 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC383560 3.mp3,Rustic Bunting,train
Rustic Bunting_train_XC383560 4.mp3,Rustic Bunting,train
Rustic Bunting_train_XC383561 3.mp3,Rustic Bunting,train
Rustic Bunting_train_XC383561 4.mp3,Rustic Bunting,train
Rustic Bunting_train_XC390569 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC420688 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC431485 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC443444 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC443444 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC498737 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC499810 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC513484 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC513484 2.mp3,Rustic Bunting,train
Rustic Bunting_train_XC513484 3.mp3,Rustic Bunting,train
Rustic Bunting_train_XC562283 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC562284 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC562285 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC562337 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC562337 10.mp3,Rustic Bunting,train
Rustic Bunting_train_XC562337 11.mp3,Rustic Bunting,train
Rustic Bunting_train_XC562337 12.mp3,Rustic Bunting,train
Rustic Bunting_train_XC562337 13.mp3,Rustic Bunting,train
Rustic Bunting_train_XC562337 15.mp3,Rustic Bunting,train
Rustic Bunting_train_XC562337 16.mp3,Rustic Bunting,train
Rustic Bunting_train_XC562337 17.mp3,Rustic Bunting,train
Rustic Bunting_train_XC562337 19.mp3,Rustic Bunting,train
Rustic Bunting_train_XC562337 20.mp3,Rustic Bunting,train
Rustic Bunting_train_XC562337 4.mp3,Rustic Bunting,train
Rustic Bunting_train_XC562337 7.mp3,Rustic Bunting,train
Rustic Bunting_train_XC562337 9.mp3,Rustic Bunting,train
Rustic Bunting_train_XC593259 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC593259 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC593259 3.mp3,Rustic Bunting,train
Rustic Bunting_train_XC593259 4.mp3,Rustic Bunting,train
Rustic Bunting_train_XC601522 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC603060 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC603060 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC603060 3.mp3,Rustic Bunting,train
Rustic Bunting_train_XC604587 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC608284 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC608285 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC608286 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC612353 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC622794 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC622794 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC622794 2.mp3,Rustic Bunting,train
Rustic Bunting_train_XC622794 3.mp3,Rustic Bunting,train
Rustic Bunting_train_XC622794 4.mp3,Rustic Bunting,train
Rustic Bunting_train_XC622794 5.mp3,Rustic Bunting,train
Rustic Bunting_train_XC622795 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC629362 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC637783 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC637783 3.mp3,Rustic Bunting,train
Rustic Bunting_train_XC638563 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC638563 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC638563 2.mp3,Rustic Bunting,train
Rustic Bunting_train_XC638565 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC638565 2.mp3,Rustic Bunting,train
Rustic Bunting_train_XC638570 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC646715 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC646984 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC649317 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC651863 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC651863 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC651863 2.mp3,Rustic Bunting,train
Rustic Bunting_train_XC651863 3.mp3,Rustic Bunting,train
Rustic Bunting_train_XC651863 4.mp3,Rustic Bunting,train
Rustic Bunting_train_XC651863 5.mp3,Rustic Bunting,train
Rustic Bunting_train_XC651863 6.mp3,Rustic Bunting,train
Rustic Bunting_train_XC651863 7.mp3,Rustic Bunting,train
Rustic Bunting_train_XC651865 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC654091 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC654091 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC654091 2.mp3,Rustic Bunting,train
Rustic Bunting_train_XC655533 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC655533 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC655533 2.mp3,Rustic Bunting,train
Rustic Bunting_train_XC655533 3.mp3,Rustic Bunting,train
Rustic Bunting_train_XC657062 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC663605 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC668164 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC668164 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC668164 2.mp3,Rustic Bunting,train
Rustic Bunting_train_XC668164 3.mp3,Rustic Bunting,train
Rustic Bunting_train_XC670198 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC670201 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC670675 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC670880 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC670936 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC670936 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC670936 2.mp3,Rustic Bunting,train
Rustic Bunting_train_XC671111 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC671111 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC671113 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC671449 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC671450 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC671450 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC671451 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC671451 2.mp3,Rustic Bunting,train
Rustic Bunting_train_XC671451 3.mp3,Rustic Bunting,train
Rustic Bunting_train_XC671451 4.mp3,Rustic Bunting,train
Rustic Bunting_train_XC671452 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC671452 2.mp3,Rustic Bunting,train
Rustic Bunting_train_XC671452 4.mp3,Rustic Bunting,train
Rustic Bunting_train_XC671453 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC671789 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC672826 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC672826 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC672826 2.mp3,Rustic Bunting,train
Rustic Bunting_train_XC674104 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC674104 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC675041 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC675041 2.mp3,Rustic Bunting,train
Rustic Bunting_train_XC675269 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC676132 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC676152 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC676152 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC676152 10.mp3,Rustic Bunting,train
Rustic Bunting_train_XC676152 11.mp3,Rustic Bunting,train
Rustic Bunting_train_XC676152 12.mp3,Rustic Bunting,train
Rustic Bunting_train_XC676152 14.mp3,Rustic Bunting,train
Rustic Bunting_train_XC676152 19.mp3,Rustic Bunting,train
Rustic Bunting_train_XC676152 20.mp3,Rustic Bunting,train
Rustic Bunting_train_XC676152 25.mp3,Rustic Bunting,train
Rustic Bunting_train_XC676152 3.mp3,Rustic Bunting,train
Rustic Bunting_train_XC676152 4.mp3,Rustic Bunting,train
Rustic Bunting_train_XC676152 6.mp3,Rustic Bunting,train
Rustic Bunting_train_XC676152 7.mp3,Rustic Bunting,train
Rustic Bunting_train_XC676152 8.mp3,Rustic Bunting,train
Rustic Bunting_train_XC676152 9.mp3,Rustic Bunting,train
Rustic Bunting_train_XC676703 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC676804 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC679038 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC679404 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC679404 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC679404 2.mp3,Rustic Bunting,train
Rustic Bunting_train_XC679404 3.mp3,Rustic Bunting,train
Rustic Bunting_train_XC680953 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC681194 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC684190 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC684190 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC684920 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC688130 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC688130 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC688236 original.mp3,Rustic Bunting,train
Rustic Bunting_train_XC710851 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC710851 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC710852 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC710852 3.mp3,Rustic Bunting,train
Rustic Bunting_train_XC710858 2.mp3,Rustic Bunting,train
Rustic Bunting_train_XC712854 0.mp3,Rustic Bunting,train
Rustic Bunting_train_XC712854 1.mp3,Rustic Bunting,train
Rustic Bunting_train_XC712854 2.mp3,Rustic Bunting,train
Rustic Bunting_train_XC712854 3.mp3,Rustic Bunting,train
Rustic Bunting_train_XC712854 4.mp3,Rustic Bunting,train
Rustic Bunting_train_XC712854 5.mp3,Rustic Bunting,train
Rustic Bunting_train_XC712854 6.mp3,Rustic Bunting,train
Rustic Bunting_train_XC720547 5.mp3,Rustic Bunting,train
Rustic Bunting_train_XC720547 7.mp3,Rustic Bunting,train
Rustic Bunting_train_XC720547 8.mp3,Rustic Bunting,train
Rustic Bunting_train_XC720547 9.mp3,Rustic Bunting,train
Rustic Bunting_train_XC78142 -original.mp3,Rustic Bunting,train
Saker Falcon_train_XC412091 original.mp3,Saker Falcon,train
Saker Falcon_train_XC412091 original.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412092 0.mp3,Saker Falcon,train
Saker Falcon_train_XC412092 0.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412092 1.mp3,Saker Falcon,train
Saker Falcon_train_XC412092 1.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412092 3.mp3,Saker Falcon,train
Saker Falcon_train_XC412092 3.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412092 4.mp3,Saker Falcon,train
Saker Falcon_train_XC412092 4.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412092 5.mp3,Saker Falcon,train
Saker Falcon_train_XC412092 5.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412093 1.mp3,Saker Falcon,train
Saker Falcon_train_XC412093 1.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412093 3.mp3,Saker Falcon,train
Saker Falcon_train_XC412093 3.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412093 4.mp3,Saker Falcon,train
Saker Falcon_train_XC412093 4.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412093 5.mp3,Saker Falcon,train
Saker Falcon_train_XC412093 5.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412094 0.mp3,Saker Falcon,train
Saker Falcon_train_XC412094 0.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC412094 1.mp3,Saker Falcon,train
Saker Falcon_train_XC412094 1.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC414434 1.mp3,Saker Falcon,train
Saker Falcon_train_XC414434 1.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC414434 5.mp3,Saker Falcon,train
Saker Falcon_train_XC414434 5.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC414435 original.mp3,Saker Falcon,train
Saker Falcon_train_XC414435 original.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC452291 1.mp3,Saker Falcon,train
Saker Falcon_train_XC452291 1.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC452291 2.mp3,Saker Falcon,train
Saker Falcon_train_XC452291 2.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC452291 30.mp3,Saker Falcon,train
Saker Falcon_train_XC452291 30.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC452291 31.mp3,Saker Falcon,train
Saker Falcon_train_XC452291 31.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC452291 4.mp3,Saker Falcon,train
Saker Falcon_train_XC452291 4.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC452291 7.mp3,Saker Falcon,train
Saker Falcon_train_XC452291 7.mp3aug.wav,Saker Falcon,train
Saker Falcon_train_XC491256 1.mp3,Saker Falcon,train
Saker Falcon_train_XC491256 1.mp3aug.wav,Saker Falcon,train
Sarus Crane_train_XC127335 0.mp3,Sarus Crane,train
Sarus Crane_train_XC127335 1.mp3,Sarus Crane,train
Sarus Crane_train_XC295719 0.mp3,Sarus Crane,train
Sarus Crane_train_XC295719 1.mp3,Sarus Crane,train
Sarus Crane_train_XC295719 2.mp3,Sarus Crane,train
Sarus Crane_train_XC308599 0.mp3,Sarus Crane,train
Sarus Crane_train_XC308599 1.mp3,Sarus Crane,train
Sarus Crane_train_XC356426 0.mp3,Sarus Crane,train
Sarus Crane_train_XC356426 1.mp3,Sarus Crane,train
Sarus Crane_train_XC37593 -0.mp3,Sarus Crane,train
Sarus Crane_train_XC37593 -1.mp3,Sarus Crane,train
Sarus Crane_train_XC37593 -2.mp3,Sarus Crane,train
Sarus Crane_train_XC37593 -4.mp3,Sarus Crane,train
Sarus Crane_train_XC438459 0.mp3,Sarus Crane,train
Sarus Crane_train_XC438459 1.mp3,Sarus Crane,train
Sarus Crane_train_XC438459 3.mp3,Sarus Crane,train
Sarus Crane_train_XC438459 4.mp3,Sarus Crane,train
Sarus Crane_train_XC439282 0.mp3,Sarus Crane,train
Sarus Crane_train_XC439282 1.mp3,Sarus Crane,train
Sarus Crane_train_XC439282 2.mp3,Sarus Crane,train
Sarus Crane_train_XC439283 0.mp3,Sarus Crane,train
Sarus Crane_train_XC439283 1.mp3,Sarus Crane,train
Sarus Crane_train_XC439283 2.mp3,Sarus Crane,train
Sarus Crane_train_XC439283 3.mp3,Sarus Crane,train
Sarus Crane_train_XC439284 3.mp3,Sarus Crane,train
Sarus Crane_train_XC454331 1.mp3,Sarus Crane,train
Sarus Crane_train_XC460126 0.mp3,Sarus Crane,train
Sarus Crane_train_XC460159 0.mp3,Sarus Crane,train
Sarus Crane_train_XC472582 0.mp3,Sarus Crane,train
Sarus Crane_train_XC472582 1.mp3,Sarus Crane,train
Sarus Crane_train_XC472582 3.mp3,Sarus Crane,train
Sarus Crane_train_XC510659 14.mp3,Sarus Crane,train
Sarus Crane_train_XC510659 15.mp3,Sarus Crane,train
Sarus Crane_train_XC510660 3.mp3,Sarus Crane,train
Sarus Crane_train_XC510660 4.mp3,Sarus Crane,train
Sarus Crane_train_XC510661 0.mp3,Sarus Crane,train
Sarus Crane_train_XC510661 3.mp3,Sarus Crane,train
Sarus Crane_train_XC510661 5.mp3,Sarus Crane,train
Sarus Crane_train_XC510661 6.mp3,Sarus Crane,train
Sarus Crane_train_XC510661 7.mp3,Sarus Crane,train
Sarus Crane_train_XC510662 1.mp3,Sarus Crane,train
Sarus Crane_train_XC510662 2.mp3,Sarus Crane,train
Sarus Crane_train_XC510662 3.mp3,Sarus Crane,train
Sarus Crane_train_XC510662 4.mp3,Sarus Crane,train
Sarus Crane_train_XC510662 5.mp3,Sarus Crane,train
Sarus Crane_train_XC510662 6.mp3,Sarus Crane,train
Sarus Crane_train_XC510662 7.mp3,Sarus Crane,train
Sarus Crane_train_XC529009 0.mp3,Sarus Crane,train
Sarus Crane_train_XC529009 1.mp3,Sarus Crane,train
Sarus Crane_train_XC592621 0.mp3,Sarus Crane,train
Sarus Crane_train_XC592621 1.mp3,Sarus Crane,train
Sarus Crane_train_XC604278 1.mp3,Sarus Crane,train
Sarus Crane_train_XC604278 2.mp3,Sarus Crane,train
Sarus Crane_train_XC604278 3.mp3,Sarus Crane,train
Sarus Crane_train_XC604279 original.mp3,Sarus Crane,train
Sarus Crane_train_XC604280 original.mp3,Sarus Crane,train
Sarus Crane_train_XC617828 1.mp3,Sarus Crane,train
Sarus Crane_train_XC630591 0.mp3,Sarus Crane,train
Sarus Crane_train_XC630591 1.mp3,Sarus Crane,train
Sarus Crane_train_XC641688 0.mp3,Sarus Crane,train
Sarus Crane_train_XC641688 1.mp3,Sarus Crane,train
Sarus Crane_train_XC652876 0.mp3,Sarus Crane,train
Sarus Crane_train_XC652876 1.mp3,Sarus Crane,train
Sarus Crane_train_XC652876 3.mp3,Sarus Crane,train
Sarus Crane_train_XC652878 original.mp3,Sarus Crane,train
Sarus Crane_train_XC80987 -original.mp3,Sarus Crane,train
Satyr Tragopan_train_XC21197 -0.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC21197 -1.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC21197 -2.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC342264 1.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC342264 2.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC37594 -1.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC37594 -2.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC380347 1.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC380347 2.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC613294 0.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC613294 1.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC633485 0.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC651720 0.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC651720 1.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC651721 0.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC651721 1.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC651722 0.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC651722 1.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC651722 2.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC651722 3.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC651722 4.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC651722 7.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC651722 8.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC75427 -1.mp3,Satyr Tragopan,train
Satyr Tragopan_train_XC75427 -2.mp3,Satyr Tragopan,train
Slender-billed Babbler_train_XC100495 0.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC100495 1.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC100495 2.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC100495 5.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC100495 6.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC100495 7.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC201049 0.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC201049 2.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC201049 4.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC201051 original.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC201053 2.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC201053 3.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC362914 1.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC362916 0.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC362916 1.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC426985 1.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC426985 2.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC426985 3.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC426985 4.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC426985 5.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC426985 6.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC426985 7.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC549720 original.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC549721 1.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC663391 0.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC663391 1.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC663391 2.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC663392 1.mp3,Slender-billed Babbler,train
Slender-billed Babbler_train_XC663392 2.mp3,Slender-billed Babbler,train
Spiny Babbler_train_XC156241 0.mp3,Spiny Babbler,train
Spiny Babbler_train_XC156241 2.mp3,Spiny Babbler,train
Spiny Babbler_train_XC156241 3.mp3,Spiny Babbler,train
Spiny Babbler_train_XC156241 5.mp3,Spiny Babbler,train
Spiny Babbler_train_XC315120 0.mp3,Spiny Babbler,train
Spiny Babbler_train_XC315120 1.mp3,Spiny Babbler,train
Spiny Babbler_train_XC315120 2.mp3,Spiny Babbler,train
Spiny Babbler_train_XC315120 3.mp3,Spiny Babbler,train
Spiny Babbler_train_XC315120 4.mp3,Spiny Babbler,train
Spiny Babbler_train_XC315120 7.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361950 0.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361950 1.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361950 2.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361952 0.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361952 1.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361952 11.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361952 12.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361952 13.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361952 14.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361952 15.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361952 2.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361952 5.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361952 7.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361952 8.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361952 9.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361953 2.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361954 10.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361954 11.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361954 13.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361954 15.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361954 2.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361954 3.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361954 4.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361954 5.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361954 6.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361954 7.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361954 8.mp3,Spiny Babbler,train
Spiny Babbler_train_XC361954 9.mp3,Spiny Babbler,train
Spiny Babbler_train_XC375657 0.mp3,Spiny Babbler,train
Spiny Babbler_train_XC375657 1.mp3,Spiny Babbler,train
Spiny Babbler_train_XC375657 2.mp3,Spiny Babbler,train
Spiny Babbler_train_XC375657 3.mp3,Spiny Babbler,train
Spiny Babbler_train_XC375657 4.mp3,Spiny Babbler,train
Spiny Babbler_train_XC375657 5.mp3,Spiny Babbler,train
Spiny Babbler_train_XC375658 1.mp3,Spiny Babbler,train
Spiny Babbler_train_XC375658 11.mp3,Spiny Babbler,train
Spiny Babbler_train_XC375658 13.mp3,Spiny Babbler,train
Spiny Babbler_train_XC375658 2.mp3,Spiny Babbler,train
Spiny Babbler_train_XC375658 6.mp3,Spiny Babbler,train
Spiny Babbler_train_XC375659 0.mp3,Spiny Babbler,train
Spiny Babbler_train_XC375659 1.mp3,Spiny Babbler,train
Spiny Babbler_train_XC556862 0.mp3,Spiny Babbler,train
Spiny Babbler_train_XC556862 1.mp3,Spiny Babbler,train
Spiny Babbler_train_XC582569 0.mp3,Spiny Babbler,train
Spiny Babbler_train_XC582569 1.mp3,Spiny Babbler,train
Spiny Babbler_train_XC582569 2.mp3,Spiny Babbler,train
Spotted Dove_train_XC108878 0.mp3,Spotted Dove,train
Spotted Dove_train_XC108878 2.mp3,Spotted Dove,train
Spotted Dove_train_XC108914 0.mp3,Spotted Dove,train
Spotted Dove_train_XC108914 1.mp3,Spotted Dove,train
Spotted Dove_train_XC116923 0.mp3,Spotted Dove,train
Spotted Dove_train_XC116924 0.mp3,Spotted Dove,train
Spotted Dove_train_XC116924 1.mp3,Spotted Dove,train
Spotted Dove_train_XC121729 0.mp3,Spotted Dove,train
Spotted Dove_train_XC121729 1.mp3,Spotted Dove,train
Spotted Dove_train_XC121729 2.mp3,Spotted Dove,train
Spotted Dove_train_XC121729 3.mp3,Spotted Dove,train
Spotted Dove_train_XC121729 4.mp3,Spotted Dove,train
Spotted Dove_train_XC124409 1.mp3,Spotted Dove,train
Spotted Dove_train_XC134201 0.mp3,Spotted Dove,train
Spotted Dove_train_XC153022 0.mp3,Spotted Dove,train
Spotted Dove_train_XC153022 1.mp3,Spotted Dove,train
Spotted Dove_train_XC157874 original.mp3,Spotted Dove,train
Spotted Dove_train_XC161258 1.mp3,Spotted Dove,train
Spotted Dove_train_XC161258 2.mp3,Spotted Dove,train
Spotted Dove_train_XC161258 3.mp3,Spotted Dove,train
